209,7,114,1622,5393,TERANTI SC,21
210,7,114,1622,5397,PANDARSHIL SC,21
211,7,117,1629,5418,MAIN CENTER,21
212,7,117,1629,5420,BHARANDIA SC,21
213,7,117,1629,5422,AKHAPALAN SC,21
214,7,117,1629,5423,HATIGODA SC,21
215,7,117,1629,5425,SALEIBEDA SC,21
216,7,117,1629,5429,TALPADA SC,21
217,7,117,1629,5433,HANDIFUTA SC,21
218,7,117,1629,5437,TARAMARA SC,21
219,7,117,1629,5438,DIGDHAR SC,21
220,7,117,1629,5442,MITUANI SC,21
221,7,117,1629,5446,KESHIDIHA SC,21
222,7,117,1629,5450,JARAK SC,21
223,7,117,1629,5452,CHAMPAJHAR SC,21
224,7,117,1629,5457,PATRAPADA SC,21
225,7,117,1629,5460,NUAPADA SC,21
226,7,117,1629,5465,KENDUJIANI SC,21
227,7,117,1629,5467,PADIABEDA SC,21
228,7,117,1629,5471,BORING SC,21
229,7,117,1629,5475,KHANDABANDH SC,21
230,7,117,1629,5481,SATKOSIA SC,21
231,7,117,1629,5483,NADA SC,21
232,7,117,1629,5486,SALCHUA SC,21
233,7,117,1629,5490,MAHALDIHA SC,21
234,7,117,1629,5494,BHALIDAL SC,21
235,7,117,1629,5497,DWARSUNI SC,21
236,7,129,1566,5502,DUKURA SC,21
237,7,129,1566,5505,ANGARKUNDIA SC,21
238,7,129,1566,5507,TADKI SC,21
239,7,129,1566,5509,KAMALI SC,21
240,7,129,1566,5512,BASIPITHA SC,21
241,7,129,1566,5516,BANGRA SC,21
242,7,129,1566,5517,SAPANCHUA SC,21
243,7,129,1566,5521,BADPATHARA SC,21
244,7,129,1566,5525,BADFENI SC,21
245,7,129,1566,5528,BAHANODA SC,21
246,7,129,1566,5531,BHOLAGODIA SC,21
247,7,129,1566,5533,MAHULDIHI SC,21
248,7,129,1566,5537,NUAGAN SC,21
249,7,129,1566,5539,TIKARPADA SC,21
250,7,129,1566,5543,KARKACHAIA SC,21
251,7,129,1566,5544,DHANAPANA SC,21
252,7,129,1566,5546,DHANGHERA SC,21
253,7,129,1566,5548,HATISAHI SC,21
254,7,129,1566,5549,GODIGAN SC,21
255,7,118,1528,5602,Karanjia SC,21
256,7,118,1528,5609,GUHALDIHI SC,21
257,7,118,1528,5612,BADJODE SC,21
258,7,118,1528,5614,ORACHANDAVILLA SC,21
259,7,118,1528,5616,HATIKOTE SC,21
260,7,118,1528,5618,KAILASHCHANDRAPUR SC,21
261,7,118,1528,5620,BAURA SC,21
262,7,118,1528,5623,LAXMIPOSI SC,21
263,7,118,1528,5624,R.N.PUR SC,21
264,7,118,1528,5626,S.VILLA SC,21
265,7,118,1528,5627,S.BHANGA SC,21
266,7,118,1528,5629,BASANTAPUR SC,21
267,7,118,1528,5632,CHANDAVILLA SC,21
268,7,118,1528,5634,DHENKIRENJIA SC,21
269,7,118,1528,5636,RAJABASA SC,21
270,7,118,1528,5641,K.CPUR MAIN SC,21
271,7,118,1528,5645,BANKISOLE SC,21
272,7,118,1528,5649,B.KATA SC,21
273,7,118,1528,5653,P.C.PUR SC,21
274,7,118,1528,5658,S.GANJ SC,21
275,7,118,1528,5661,DEBENDRAPUR SC,21
276,7,118,1528,5665,TAKATPUR SC,21
277,7,118,1528,5667,TULASICHAURA SC,21
278,7,118,1528,5671,DAMDARPUR SC,21
279,7,118,1528,5675,BRC PUR SC,21
280,7,106,1548,5682,JAMDA SC,21
281,7,106,1548,5694,MAHISKUDAR SC,21
282,7,106,1548,5697,HENSDA SC,21
283,7,106,1548,5698,MATIALI SC,21
284,7,106,1548,5701,DEOKUNDI SC,21
285,7,106,1548,5703,KAINPUR SC,21
286,7,106,1548,5705,TALGAON SC,21
287,7,106,1548,5706,KANDSORE SC,21
288,7,106,1548,5709,TARANA SC,21
289,7,106,1548,5711,MANBIR SC,21
290,7,106,1548,5714,JARKANI SC,21
291,7,106,1548,5715,MORANDA SC,21
292,7,106,1548,5717,SANDUNDU SC,21
293,7,106,1548,5719,B.K.B IRA SC,21
294,7,106,1548,5720,DALKI SC,21
295,7,106,1548,5721,PASNA SC,21
296,7,109,1609,5723,SIRSHA SC,21
297,7,109,1609,5725,PANDRA SC,21
298,7,109,1609,5727,JALDA SC,21
299,7,109,1609,5729,UMADEIPUR SC,21
300,7,109,1609,5730,MANABHANJ SC,21
301,7,109,1609,5733,BADACHATRA SC,21
302,7,109,1609,5735,RAJALOKA SC,21
303,7,109,1609,5738,JHARPOKHARIA SC,21
304,7,109,1609,5740,KHADIASOLE SC,21
305,7,109,1609,5741,DHANGDISOLE SC,21
306,7,109,1609,5744,BHURSANI SC,21
307,7,109,1609,5746,SARASKANA SC,21
308,7,109,1609,5747,MURUNIA SC,21
309,7,109,1609,5749,RATILA SC,21
310,7,109,1609,5751,EKDALI SC,21
311,7,109,1609,5753,BANKISOLE SC,21
312,7,109,1609,5755,POKHARIA SC,21
313,7,109,1609,5757,JOKA SC,21
314,7,109,1609,5759,TILOU SC,21
315,7,109,1609,5761,JERKI SC,21
316,7,109,1609,5762,POKHARDIHA SC,21
317,7,109,1609,5764,PAKTIA SC,21
318,7,109,1609,5766,BAGBUDA SC,21
319,7,109,1609,5768,POKPOKA SC,21
320,7,128,1521,5770,SANKERKO SC,21
321,7,128,1521,5772,NARANKHUNTA SC,21
322,7,128,1521,5773,GUDIALBANDH SC,21
323,7,128,1521,5774,KAMALASOLE SC,21
324,7,128,1521,5775,BAIGANBADIA SC,21
325,7,128,1521,5776,UTHANINUAGAON SC,21
326,7,128,1521,5777,JADUNATHPUR SC,21
327,7,128,1521,5778,MANATRI SC,21
328,7,128,1521,5779,MANGOVINDPUR SC,21
329,7,128,1521,5780,TENTULIGAON SC,21
330,7,128,1521,5781,BHIMDA SC,21
331,7,128,1521,5782,SORISAKOTHA SC,21
332,7,128,1521,5783,JADIDA SC,21
333,7,128,1521,5785,CHANDANPUR SC,21
334,7,128,1521,5793,KURADIAHA SC,21
335,7,128,1521,5795,KENDUDIHA SC,21
336,7,128,1521,5798,DEULIA SC,21
337,7,128,1521,5800,KOCHILAKHUNTA SC,21
338,7,128,1521,5801,KAINFULIA SC,21
339,7,128,1521,5802,AGUAL SC,21
340,7,128,1521,5803,DURGAPUR SC,21
341,7,128,1521,5804,SAKUA SC,21
342,7,128,1521,5806,PAUNCIA SC,21
343,7,128,1521,5808,SIALIGHATY SC,21
344,7,128,1521,5810,PRATAPPUR SC,21
345,7,128,1521,5812,HARIPUR SC,21
346,7,128,1521,5815,KHANUA SC,21
347,7,128,1521,5818,MADHAPUR SC,21
348,7,128,1521,5820,AMBADALI SC,21
349,7,128,1521,5822,JALGHERA SC,21
350,7,128,1521,5825,BADASAHI SC,21
351,7,128,1521,5827,SINGATIA SC,21
352,7,128,1521,5829,TALAPADA SC,21
353,7,128,1521,5831,DHANPUTA SC,21
354,7,128,1521,5833,CHANDADIHA SC,21
355,7,128,1521,5834,CHELIA-B SC,21
356,7,128,1521,5836,GUHALDIHI SC,21
357,7,111,1536,5838,BIJATALA SC,21
358,7,111,1536,5839,BHALKICHUA SC,21
359,7,111,1536,5841,BATDUMA SC,21
360,7,111,1536,5842,RAIHARI SC,21
361,7,111,1536,5843,MUNDATHAKURA SC,21
362,7,111,1536,5845,BANKATI SC,21
363,7,111,1536,5846,TALDIHA SC,21
364,7,111,1536,5848,BARAJIANI SC,21
365,7,111,1536,5849,BHARANDIA SC,21
366,7,111,1536,5852,GOPINATHPUR SC,21
367,7,111,1536,5854,KHANTA SC,21
368,7,111,1536,5858,JUDIA SC,21
369,7,111,1536,5860,SANJHARAN SC,21
370,7,111,1536,5862,LUHASILA SC,21
371,7,111,1536,5864,MANIKPUR SC,21
372,7,111,1536,5866,SARAGADA SC,21
373,7,111,1536,5868,CHADHEIPAHADI SC,21
374,7,111,1536,5870,BADBANTHA SC,21
375,7,130,1636,5875,ADAPAL SC,21
376,7,130,1636,5877,AMBADIHA SC,21
377,7,130,1636,5879,BADAKHAMAN SC,21
378,7,130,1636,5884,BAHUBANDHA SC,21
379,7,130,1636,5886,BHIMATALI SC,21
380,7,130,1636,5887,KOTILINGA SC,21
381,7,130,1636,5889,NAGPAL SC,21
382,7,130,1636,5890,PATHURIA SC,21
383,7,130,1636,5891,UPAR KHUNTAPAL SC,21
384,7,130,1636,5892,BAIRATPUR SC,21
385,7,130,1636,5894,DIHIRAKUL SC,21
386,7,130,1636,5895,KAINSARI SC,21
387,7,130,1636,5897,KHALADI SC,21
388,7,130,1636,5898,KOCHILADIHA SC,21
389,7,130,1636,5900,RADHO SC,21
