1,7,105,1260,5131,7783,Bahalda (7783)
2,7,105,1260,5131,10020786,Banadunguri (10020786)*
3,7,105,1260,5133,7782,Kulgi (7782)
4,7,105,1260,5133,7797,Sobhapur (7797)
5,7,104,1260,5135,7759,Indokholi (7759)
6,7,105,1260,5135,7781,Kanki (7781)
7,7,105,1260,5135,10016485,INDDUBA (10016485)*
8,7,104,1260,5137,7754,Sunaposi (7754)
9,7,104,1260,5137,7755,Binjhua (7755)
10,7,104,1260,5137,10024043,MAHULBAREI (10024043)*
11,7,105,1260,5140,7779,Jhadgan (7779)
12,7,105,1260,5140,7780,Bagdega (7780)
13,7,104,1260,5143,7758,Narendraposi (7758)
14,7,105,1260,5143,7798,Soso (7798)
15,7,105,1260,5143,7799,Kumbhirda (7799)
16,7,105,1260,5143,7814,Pahadpur (7814)
17,7,105,1260,5143,10016527,KHAJURITANDI (10016527)*
18,7,105,1260,5143,10020789,Barudihi (10020789)*
19,7,105,1260,5146,7796,Tentala (7796)
20,7,105,1260,5146,7838,Runjudihi (7838)
21,7,105,1260,5146,7840,Basingi (7840)
22,7,105,1260,5146,7841,Kadamdiha (7841)
23,7,104,1260,5149,7713,Jharadihi (7713)
24,7,104,1260,5149,7715,Majhigan (7715)
25,7,104,1260,5149,7764,Bhagabandi (7764)
26,7,104,1260,5176,7700,Suruda (7700)
27,7,104,1260,5176,7702,Nandabasa (7702)
28,7,104,1260,5176,7703,Kudarsahi (7703)
29,7,104,1260,5176,7710,Bhaleidihi (7710)
30,7,104,1260,5176,7714,Malikedam (7714)
31,7,104,1260,5181,7717,Chirkuniposi (7717)
32,7,104,1260,5181,7757,Gayalkata (7757)
33,7,104,1260,5181,7760,Gidighaty (7760)
34,7,104,1260,5181,10024052,ICHADIHI (10024052)*
35,7,104,1260,5183,7723,Ulidihi (7723)
36,7,104,1260,5183,7725,Badapalsa (7725)
37,7,104,1260,5183,7756,Patua (7756)
38,7,104,1260,5186,7693,Dumatandi (7693)
39,7,104,1260,5186,7696,Ramgarha (7696)
40,7,104,1260,5186,7698,Badkedam (7698)
41,7,104,1260,5186,7699,Kuldiha (7699)
42,7,104,1260,5187,7697,Patambeda (7697)
43,7,104,1260,5187,7718,Thakurbadi (7718)
44,7,104,1260,5187,7719,Pataramahulpani (7719)
45,7,104,1260,5187,7720,Mahulduma (7720)
46,7,104,1260,5187,7721,Bhaktamahulpani (7721)
47,7,104,1260,5187,7722,Kendua (7722)
48,7,104,1260,5189,7701,Jashipur (7701)
49,7,104,1260,5189,7709,Dublabeda (7709)
50,7,104,1260,5189,7711,Pokharia (7711)
51,7,111,1260,5189,8052,Bhaludunguri (8052)
52,7,104,1260,5193,7712,Gopinathpur (7712)
53,7,104,1260,5193,7716,Kano (7716)
54,7,104,1260,5193,7761,Tarana (7761)
55,7,104,1260,5194,7668,Nuagan (7668)
56,7,104,1260,5194,7704,Asurghaty (7704)
57,7,104,1260,5194,7706,Sapghera (7706)
58,7,104,1260,5194,7707,Rangamatia (7707)
59,7,104,1260,5196,7692,Bagedihi (7692)
60,7,104,1260,5196,7694,Burupalsa (7694)
61,7,104,1260,5196,7695,Palsahill (7695)
62,7,104,1260,5196,7726,Badepataka (7726)
63,7,104,1260,5196,10024036,TUPAGHUTU (10024036)*
64,7,104,1260,5200,7767,Debradihi hill (7767)
65,7,104,1260,5200,7768,Fatatangar (7768)
66,7,104,1260,5200,7769,Sagjodi (7769)
67,7,104,1260,5200,7770,Patakadihi (7770)
68,7,104,1260,5200,10024048,PHATATANGAR (10024048)*
69,7,104,1260,5200,10024049,PATKAKACHA (10024049)*
70,7,104,1260,5203,7708,Bhitarmadahill (7708)
71,7,104,1260,5203,7763,Jaritandi (7763)
72,7,104,1260,5203,7765,Bhitaramada (7765)
73,7,105,1260,5203,7800,Chahalapadahill (7800)
74,7,105,1260,5203,7801,Haladibani (7801)
75,7,105,1260,5203,7802,Dalasora (7802)
76,7,104,1260,5203,10024039,Rutughutu (10024039)*
77,7,104,1260,5206,7771,Bhalugoda (7771)
78,7,105,1260,5206,7803,Tangarjoda (7803)
79,7,105,1260,5206,7805,Chahalapada (7805)
80,7,105,1260,5206,7806,Asana (7806)
81,7,105,1260,5206,7807,Sagadabhanga (7807)
82,7,105,1260,5209,7835,Gambharia (7835)
83,7,105,1260,5209,7836,Kaduani (7836)
84,7,105,1260,5209,7839,Kachanda (7839)
85,7,104,1260,5213,7639,Jadunathpur (7639)
86,7,105,1260,5213,7813,Bargidihi (7813)
87,7,105,1260,5213,7815,Bhursa (7815)
88,7,105,1260,5213,7816,Kantasola (7816)
89,7,105,1260,5213,7837,Dumadihi (7837)
90,7,105,1260,5214,7817,Bhaludihi (7817)
91,7,105,1260,5214,7830,Gunduria (7830)
92,7,105,1260,5214,7832,Khandbandha (7832)
93,7,105,1260,5214,7833,Saraspada (7833)
94,7,105,1260,5214,7834,Bamanbosh (7834)
95,7,105,1260,5218,7818,Jambani (7818)
96,7,105,1260,5218,7819,Tikhia (7819)
97,7,105,1260,5218,7820,Kasipur (7820)
98,7,105,1260,5218,7827,Jahirkuluta (7827)
99,7,105,1260,5218,7828,Kathakuluta (7828)
100,7,105,1260,5218,7829,Sijukala (7829)
101,7,105,1260,5218,10024056,KULTA (10024056)*
102,7,105,1260,5219,7821,Bikrampur (7821)
103,7,105,1260,5219,7822,Anlajodi (7822)
104,7,105,1260,5219,7823,Dakadihi (7823)
105,7,105,1260,5219,7824,Pandarsila (7824)
106,7,105,1260,5219,7825,Neunti (7825)
107,7,105,1260,5219,7826,Guhaldangiri (7826)
108,7,105,1260,5222,7804,Pithakutuni (7804)
109,7,105,1260,5222,7808,Balidunguri (7808)
110,7,105,1260,5222,7809,Kumbhirmundi (7809)
111,7,105,1260,5222,7810,Edelbeda (7810)
112,7,105,1260,5222,7811,Jialda (7811)
113,7,104,1260,5222,10024057,PITHAKHUTUNI (10024057)*
114,7,121,1510,5110,8469,Manda (8469)
115,7,121,1510,5110,8471,Kasiabeda (8471)
116,7,121,1510,5110,8472,Sikarbhanga (8472)
117,7,121,1510,5110,8473,Mahulbarei (8473)
118,7,121,1510,5110,8474,Bangriposi (8474)
119,7,121,1510,5110,8478,Majhigan (8478)
120,7,121,1510,5110,8479,Silpunji (8479)
121,7,121,1510,5110,8483,Handa (8483)
122,7,121,1510,5110,8497,Kalliami (8497)
123,7,121,1510,5252,8447,Nitai (8447)
124,7,121,1510,5252,8448,Mundhakata (8448)
125,7,121,1510,5252,8449,Dighi (8449)
126,7,121,1510,5252,8450,Talatikiri (8450)
127,7,121,1510,5252,8451,Darakantia (8451)
128,7,121,1510,5252,8470,Baunsabudi (8470)
129,7,121,1510,5252,10016587,M.M.KATA (10016587)*
130,7,121,1510,5254,8475,Baghiabeda (8475)
131,7,121,1510,5254,8476,Sanpatharakham (8476)
132,7,121,1510,5254,8477,Badpatharakham (8477)
133,7,121,1510,5254,8498,Saripada (8498)
134,7,121,1510,5254,8499,Chuapani (8499)
135,7,121,1510,5254,8500,Dasisul (8500)
136,7,121,1510,5254,8501,Nayadasisul (8501)
137,7,121,1510,5254,8503,Nischinta (8503)
138,7,121,1510,5254,8516,Sasadapal (8516)
139,7,121,1510,5255,8459,Kansapal (8459)
140,7,121,1510,5255,8460,Bahadurpur (8460)
141,7,121,1510,5255,8461,Chandanpur (8461)
142,7,121,1510,5255,8462,Dumuria (8462)
143,7,121,1510,5255,8463,Laxmiposi (8463)
144,7,121,1510,5255,8464,Asna (8464)
145,7,121,1510,5255,8465,Gosanipal (8465)
146,7,121,1510,5257,8466,Kamalpur (8466)
147,7,121,1510,5257,8467,Punasia (8467)
148,7,121,1510,5257,8468,Bhalupahadi (Hill block) (8468)
149,7,121,1510,5257,8480,Jamadapal (8480)
150,7,121,1510,5257,8481,Kantapal (8481)
151,7,121,1510,5257,8482,Sarasposi (8482)
152,7,121,1510,5257,8484,Mahuli (8484)
153,7,121,1510,5257,8485,Banakati (8485)
154,7,121,1510,5257,8486,Satbhaya (8486)
155,7,121,1510,5257,8487,Dahisahi (8487)
156,7,121,1510,5257,8488,Sagunasul (8488)
157,7,121,1510,5261,8489,Malidihi (8489)
158,7,121,1510,5261,8490,Simila (8490)
159,7,121,1510,5261,8491,Golamundhakata (8491)
160,7,121,1510,5261,8534,Nakhura (8534)
161,7,121,1510,5261,8535,Mahilalpur (8535)
162,7,121,1510,5261,8537,Salabani (8537)
163,7,121,1510,5261,8547,Asana (8547)
164,7,121,1510,5261,8572,Karanjiapal (8572)
165,7,121,1510,5261,8573,Taradapal (8573)
166,7,121,1510,5261,8574,Khandipal (8574)
167,7,121,1510,5261,8576,Juna (8576)
168,7,120,1510,5261,9149,Chulapal (9149)
169,7,121,1510,5273,8452,Jogibandh (8452)
170,7,121,1510,5273,8453,Ramchandrapur (8453)
171,7,121,1510,5273,8455,Khadipahadi (8455)
172,7,121,1510,5273,8456,Bedhakudar (8456)
173,7,121,1510,5273,8457,Kadamdiha (8457)
174,7,121,1510,5273,8458,Aktapal (8458)
175,7,121,1510,5273,8587,Nuagan (8587)
176,7,121,1510,5274,8536,Deolipal (8536)
177,7,121,1510,5274,8540,Beguniadiha (8540)
178,7,121,1510,5274,8541,Nayabasan (8541)
179,7,121,1510,5274,8543,Pathuri (8543)
180,7,121,1510,5274,8544,Mahiralpur (8544)
181,7,121,1510,5274,8545,Bhadiari (8545)
182,7,121,1510,5274,8546,Balipalmundhakata (8546)
183,7,121,1510,5274,8548,Damsole (8548)
184,7,121,1510,5274,8549,Mahulisul (8549)
185,7,121,1510,5274,8550,Dhadangri (8550)
186,7,121,1510,5274,8557,Gauddiha (8557)
187,7,121,1510,5274,8560,Bhaliadahar (8560)
188,7,121,1510,5274,8570,Panasdiha (8570)
189,7,121,1510,5274,8571,Manoharpur (8571)
190,7,121,1510,5278,8552,Unchadiha (8552)
191,7,121,1510,5278,8553,Udali (8553)
192,7,121,1510,5278,8554,Saragchhida (8554)
193,7,121,1510,5278,8555,Budamara (8555)
194,7,121,1510,5278,8563,Kendudiha (8563)
195,7,121,1510,5282,8538,Sitaldhar (8538)
196,7,121,1510,5282,8551,Punasia (8551)
197,7,121,1510,5282,8561,Jaganathkhunta (8561)
198,7,121,1510,5282,8564,Sandim (8564)
199,7,121,1510,5282,8565,Kalabadia (8565)
200,7,121,1510,5282,8566,Brahmangan (8566)
201,7,121,1510,5282,8567,Panisiali (8567)
202,7,121,1510,5282,8568,Balimundali (8568)
203,7,121,1510,5282,8569,Jagannathpur (8569)
204,7,121,1510,5282,8575,Sunamuhin (8575)
205,7,121,1510,5282,10020877,KHADIASOL (10020877)*
206,7,121,1510,5284,8542,Khairabani (8542)
207,7,121,1510,5284,8556,Kumbharmundha (8556)
208,7,121,1510,5284,8558,Mundhabani (8558)
209,7,121,1510,5284,8559,Gamhapur (8559)
210,7,121,1510,5288,8454,Nuagan (8454)
211,7,121,1510,5288,8496,Chaulgheri (8496)
212,7,121,1510,5288,8521,Randasahi (8521)
213,7,121,1510,5288,8522,Shyamsundarpur (8522)
214,7,121,1510,5288,8523,Bhulanpur (8523)
215,7,121,1510,5288,8524,Sialjodi (8524)
216,7,121,1510,5288,8525,Anlagunja (8525)
217,7,121,1510,5288,8589,Jamugadia (8589)
218,7,121,1510,5288,8590,Kanjiasol (8590)
219,7,121,1510,5288,8591,Anlajodi (8591)
220,7,121,1510,5291,8514,Basantpur (8514)
221,7,121,1510,5291,8515,Hijili (8515)
222,7,121,1510,5291,8517,Asanbani (8517)
223,7,121,1510,5291,8518,Kadadiha (8518)
224,7,121,1510,5291,8520,Jualikata (8520)
225,7,121,1510,5291,8592,Pandrabandha (8592)
226,7,121,1510,5291,8593,Gopalpur (8593)
227,7,121,1510,5293,8603,Ghatiduba (8603)
228,7,121,1510,5293,8604,Betjharan (8604)
229,7,121,1510,5293,8608,Sorisapal (8608)
230,7,121,1510,5293,8609,Baunsapahadi (8609)
231,7,121,1510,5293,8627,Kusumtota (8627)
232,7,121,1510,5293,8628,Chakidi (8628)
233,7,121,1510,5293,8630,Kukurbhuka (8630)
234,7,121,1510,5293,8631,Khadighati (8631)
235,7,121,1510,5293,8632,Jamtalia (8632)
236,7,121,1510,5293,8633,Basilakacha (8633)
237,7,121,1510,5293,8634,Amdapani (8634)
238,7,121,1510,5293,8635,Alapani (8635)
239,7,121,1510,5293,8636,Jerkani (8636)
240,7,121,1510,5293,8637,Baribeda (8637)
241,7,121,1510,5293,8638,Fuljhara (8638)
242,7,121,1510,5293,8639,Bhaduakacha (8639)
243,7,121,1510,5293,8640,Khadkei (8640)
244,7,121,1510,5293,8659,Purunapani (8659)
245,7,121,1510,5293,10016589,PHULJHARAN (10016589)*
246,7,121,1510,5295,8513,Kusumbandha (8513)
247,7,121,1510,5295,8594,Kurukutia (8594)
248,7,121,1510,5295,8595,Asansikar (8595)
249,7,121,1510,5295,8621,Kadamdiha (8621)
250,7,121,1510,5296,8511,kamalpur (8511)
251,7,121,1510,5296,8512,Laxmiposi (8512)
252,7,121,1510,5296,8596,Rangamatia (8596)
253,7,121,1510,5296,8597,Kanchhinda (8597)
254,7,121,1510,5296,8598,Palasbani (8598)
255,7,121,1510,5296,8599,Sannedam (8599)
256,7,121,1510,5296,8600,Badnedam (8600)
257,7,121,1510,5296,8601,Astabeda (8601)
258,7,121,1510,5299,8539,Kadamdiha (8539)
259,7,121,1510,5299,8605,Kumbhirmundi (8605)
260,7,121,1510,5299,8606,Hatibari (8606)
261,7,121,1510,5299,8607,Sarbania (8607)
262,7,121,1510,5299,8610,Majhigan (8610)
263,7,121,1510,5299,8611,Dumuhani (8611)
264,7,121,1510,5299,8612,Ghatkuanri (8612)
265,7,121,1510,5299,8613,Brahmangan (8613)
266,7,121,1510,5299,8614,Mohanpur (8614)
267,7,121,1510,5299,8615,Beguniabandh (8615)
268,7,121,1510,5299,8616,Baliadhipa (8616)
269,7,121,1510,5299,8617,Talbandh (8617)
270,7,121,1510,5299,8618,Mankadkenda (8618)
271,7,121,1510,5299,8620,Karkachia (8620)
272,7,121,1510,5299,8622,Rengalbeda (8622)
273,7,121,1510,5299,8623,Salghati (8623)
274,7,121,1510,5299,8625,Dantiakacha (8625)
275,7,121,1510,5299,8626,Charabandh (8626)
276,7,121,1510,5302,8502,Sirasahi (8502)
277,7,121,1510,5302,8504,Sundhisahi (8504)
278,7,121,1510,5302,8505,Gohirapal (8505)
279,7,121,1510,5302,8506,Bholagadia (8506)
280,7,121,1510,5302,8507,Pindargadia (8507)
281,7,121,1510,5302,8508,Basukitala (8508)
282,7,121,1510,5302,8509,Bhagirathipur (8509)
283,7,121,1510,5302,8510,Chandbil (8510)
284,7,121,1510,5302,8602,Bautia (8602)
285,7,121,1510,5304,8644,Sadheikala (8644)
286,7,121,1510,5304,8662,Kripaduma (8662)
287,7,121,1510,5304,8663,Sunaposi (8663)
288,7,121,1510,5304,8664,Panasdiha (8664)
289,7,121,1510,5304,8665,Badgan (8665)
290,7,121,1510,5304,8666,Juha (8666)
291,7,121,1510,5304,8667,Kundalbani (8667)
292,7,121,1510,5304,8668,Kantasala (8668)
293,7,121,1510,5304,8669,Gendapokhari (8669)
294,7,121,1510,5307,8584,kandalia (8584)
295,7,121,1510,5307,8629,Purunapani (8629)
296,7,121,1510,5307,8655,Dhobanijoda (8655)
297,7,121,1510,5307,8656,Purusotampur (8656)
298,7,121,1510,5307,8657,Bhuasuni (8657)
299,7,121,1510,5307,8658,Pandubadi (8658)
300,7,121,1510,5307,8660,Rayan (8660)
301,7,121,1510,5307,8661,Chakdar (8661)
302,7,121,1510,5307,8670,Tila (8670)
303,7,121,1510,5307,8671,Kalapathar (8671)
304,7,121,1510,5307,8672,Gopalpur (8672)
305,7,121,1510,5307,8673,Ramharipur (8673)
306,7,121,1510,5309,8492,Uania (8492)
307,7,121,1510,5309,8493,Jhinkpahadi (8493)
308,7,121,1510,5309,8494,Kanimahuli (8494)
309,7,121,1510,5309,8495,Nafri (8495)
310,7,121,1510,5309,8519,Jhilidam (8519)
311,7,121,1510,5309,8528,Ranasul (8528)
312,7,121,1510,5309,8529,Gandipani (8529)
313,7,121,1510,5309,8530,Diabaghia (8530)
314,7,121,1510,5309,8531,Kadadiha (8531)
315,7,121,1510,5309,8532,Naikali (8532)
316,7,121,1510,5309,8533,Andola (8533)
317,7,121,1510,5309,8577,Dhobanisul (8577)
318,7,121,1510,5309,8578,Godargadi (8578)
319,7,121,1510,5309,8579,Champabeda (8579)
320,7,121,1510,5309,8580,Taltikiri (8580)
321,7,121,1510,5311,8526,Talabharadasol (8526)
322,7,121,1510,5311,8527,Patbeda (8527)
323,7,121,1510,5311,8562,Kandalia (8562)
324,7,121,1510,5311,8581,Mahupahadi (8581)
325,7,121,1510,5311,8582,Balikhani (8582)
326,7,121,1510,5311,8585,Chadheipahadi (8585)
327,7,121,1510,5311,8586,Uperbharadasul (8586)
328,7,121,1510,5311,8588,Matikhani (8588)
329,7,121,1510,5311,8624,Dhadipani (8624)
330,7,121,1510,5314,8641,Rajabasa (8641)
331,7,121,1510,5314,8642,Masinabila (8642)
332,7,121,1510,5314,8643,Jaladiha (8643)
333,7,121,1510,5314,8645,Majhigan (8645)
334,7,121,1510,5314,8646,Gothanida (8646)
335,7,121,1510,5314,8647,Badamtalia (8647)
336,7,121,1510,5318,8583,Hillblock (8583)
337,7,121,1510,5318,8648,Joka (8648)
338,7,121,1510,5318,8649,Labania (8649)
339,7,121,1510,5318,8650,Budhikhamari (8650)
340,7,121,1510,5318,8651,Khadikasul (8651)
341,7,121,1510,5318,8652,Tangiabasa (8652)
342,7,121,1510,5318,8653,Hillblock (8653)
343,7,121,1510,5318,8654,Udali (8654)
344,7,121,1510,5318,10021058,Tentulisahi (10021058)*
345,7,128,1521,5770,10145,Kothapal (10145)
346,7,128,1521,5770,10146,Chauliasul (10146)
347,7,128,1521,5770,10147,Talanda (10147)
348,7,128,1521,5770,10152,Kandaliasul (10152)
349,7,128,1521,5770,10154,Hinjalgaria (10154)
350,7,128,1521,5770,10173,Sankeraka (10173)
351,7,128,1521,5770,10331,Tikayatpur (10331)
352,7,128,1521,5772,10164,Astajharan (10164)
353,7,128,1521,5772,10165,Gaursul (10165)
354,7,128,1521,5772,10166,Narankhunta (10166)
355,7,128,1521,5772,10167,Naupal (10167)
356,7,128,1521,5772,10171,Badkeraka (10171)
357,7,128,1521,5772,10020593,Chaprapur (10020593)*
358,7,128,1521,5773,10135,Sanshorisbhila (10135)
359,7,128,1521,5773,10136,Gudialbandha (10136)
360,7,128,1521,5773,10137,Nayabrajanandapur (10137)
361,7,128,1521,5773,10138,Damodarpur (10138)
362,7,128,1521,5773,10139,Kadualbandh (10139)
363,7,128,1521,5773,10150,Badasorisabhila (10150)
364,7,128,1521,5773,10020547,Pichilasahi (10020547)*
365,7,128,1521,5774,10158,Chandanchaturi (10158)
366,7,128,1521,5774,10159,Madhupur (10159)
367,7,128,1521,5774,10161,Rautraipur (10161)
368,7,128,1521,5774,10170,Naranpur (10170)
369,7,128,1521,5774,10020597,Bagansahi (10020597)*
370,7,128,1521,5774,10020598,Kamalasole (10020598)*
371,7,128,1521,5774,10020599,Salpatala (10020599)*
372,7,128,1521,5774,10020600,Champagad (10020600)*
373,7,128,1521,5775,10140,Balijora (10140)
374,7,128,1521,5775,10141,Kandaliapal (10141)
375,7,128,1521,5775,10142,Madhapanda (10142)
376,7,128,1521,5775,10148,Baiganbaria (10148)
377,7,128,1521,5775,10149,Gobindapur (10149)
378,7,128,1521,5775,10151,Tungasul (10151)
379,7,128,1521,5776,10143,Tikarpada (10143)
380,7,128,1521,5776,10144,Uthaninuagaon (10144)
381,7,128,1521,5776,10176,Dhabalanga (10176)
382,7,128,1521,5776,10177,Fatakusum (10177)
383,7,128,1521,5776,10020594,Mathurisahi (10020594)*
384,7,128,1521,5776,10020595,Khukunda (10020595)*
385,7,128,1521,5777,10155,Krupasindhupur (10155)
386,7,128,1521,5777,10157,Betanati (10157)
387,7,128,1521,5777,10160,Jadunathpur (10160)
388,7,128,1521,5777,10020591,Bandhasahi (10020591)*
389,7,128,1521,5777,10020592,Dalkisole (10020592)*
390,7,128,1521,5777,10034327,Purnachandrapur (Bada) (10034327)*
391,7,126,1521,5778,10061,Malihati (10061)
392,7,126,1521,5778,10064,Manatri (10064)
393,7,128,1521,5778,10319,Musagadia (10319)
394,7,126,1521,5778,10016600,ANKHPURA (10016600)*
395,7,126,1521,5779,10060,Adiasahi (10060)
396,7,126,1521,5779,10065,Kunchibania (10065)
397,7,126,1521,5779,10066,Managobindapur (10066)
398,7,126,1521,5779,10074,Sanlapur (10074)
399,7,126,1521,5779,10016610,BIJIPUR (10016610)*
400,7,128,1521,5780,10322,Adidiha (10322)
401,7,128,1521,5780,10323,Brahmapur (10323)
402,7,128,1521,5780,10324,Patisari (10324)
403,7,128,1521,5780,10325,Jamunadeipur (10325)
404,7,128,1521,5780,10326,Tentuligaon (10326)
405,7,128,1521,5780,10327,Beguniabani (10327)
406,7,128,1521,5780,10328,Kanhupur (10328)
407,7,128,1521,5781,10172,Tikayatpur (10172)
408,7,128,1521,5781,10329,Arjunbaria (10329)
409,7,128,1521,5781,10330,Ratanpur (10330)
410,7,128,1521,5781,10332,Bhimda (10332)
411,7,128,1521,5781,10334,Chenguamangalpur (10334)
412,7,128,1521,5781,10335,Dasipur (10335)
413,7,128,1521,5781,10020540,Mangalpur (10020540)*
414,7,128,1521,5781,10020541,Unchadiha (10020541)*
415,7,126,1521,5782,10084,Salgan (10084)
416,7,126,1521,5782,10087,Sorishakotha (10087)
417,7,126,1521,5782,10088,Gambharia (10088)
418,7,126,1521,5782,10089,Debasthal (10089)
419,7,126,1521,5783,9994,Agria (9994)
420,7,126,1521,5783,10069,Nunakua (10069)
421,7,126,1521,5783,10070,Bhurudia (10070)
422,7,126,1521,5783,10071,Jadida (10071)
423,7,126,1521,5783,10072,Merdanuagan (10072)
424,7,126,1521,5783,10085,Narangan (10085)
425,7,126,1521,5783,10086,Palapatana (10086)
426,7,128,1521,5783,10222,Dumuria (10222)
427,7,126,1521,5785,10059,Mirigidari (10059)
428,7,126,1521,5785,10075,Dhanapal (10075)
429,7,126,1521,5785,10080,Uttarpal (10080)
430,7,128,1521,5785,10311,Sarbeswarpur (10311)
431,7,128,1521,5785,10312,Bidyadharkhunta (10312)
432,7,128,1521,5785,10313,Mahupura (10313)
433,7,128,1521,5785,10314,Chandanpur (10314)
434,7,128,1521,5785,10315,Gaudgan (10315)
435,7,128,1521,5785,10020537,Talagoudagaon (10020537)*
436,7,128,1521,5793,10266,Chakradharpur (10266)
437,7,128,1521,5793,10295,Kuradiha (10295)
438,7,128,1521,5793,10297,Sreerampur (10297)
439,7,128,1521,5793,10320,Badaligan (10320)
440,7,128,1521,5795,10245,Mendhamundia (10245)
441,7,128,1521,5795,10264,Nischintapur (10264)
442,7,128,1521,5795,10265,Koliana (10265)
443,7,128,1521,5795,10267,Haldipada (10267)
444,7,128,1521,5795,10268,Kendudiha (10268)
445,7,128,1521,5798,10256,Purunapani (10256)
446,7,128,1521,5798,10290,Khadisuljamuna (10290)
447,7,128,1521,5798,10292,Deulia (10292)
448,7,128,1521,5798,10293,Agasul (10293)
449,7,128,1521,5798,10294,Angargadia (10294)
450,7,128,1521,5798,10321,Baincha (10321)
451,7,128,1521,5798,10020539,Kulibaniasahi (10020539)*
452,7,128,1521,5800,10210,Kochilakhunta (10210)
453,7,128,1521,5800,10247,Paikapada (10247)
454,7,128,1521,5800,10248,Baghmara (10248)
455,7,128,1521,5800,10249,Baguli (10249)
456,7,128,1521,5801,10250,Bartana (10250)
457,7,128,1521,5801,10251,Kainfulia (10251)
458,7,128,1521,5801,10252,Pathara (10252)
459,7,128,1521,5801,10253,Joginuagaon (10253)
460,7,128,1521,5801,10261,Bariapal (10261)
461,7,128,1521,5801,10262,Dingara (10262)
462,7,128,1521,5802,10254,Agual (10254)
463,7,128,1521,5802,10259,Astapura (10259)
464,7,128,1521,5802,10304,Asukanda (10304)
465,7,128,1521,5802,10308,Rangpani (10308)
466,7,128,1521,5802,10310,Kolkotha (10310)
467,7,128,1521,5803,10257,Gobarasul (10257)
468,7,128,1521,5803,10258,Gandhali (10258)
469,7,128,1521,5803,10274,Purunapani (10274)
470,7,128,1521,5803,10305,Tikarbati (10305)
471,7,128,1521,5803,10306,Dalki (10306)
472,7,128,1521,5803,10309,Trilochanpur (10309)
473,7,128,1521,5804,10194,Kauchi (10194)
474,7,128,1521,5804,10195,Sakua (10195)
475,7,128,1521,5804,10196,Mankadapal (10196)
476,7,128,1521,5804,10199,Banataalpada (10199)
477,7,128,1521,5804,10214,Bhanjabati (10214)
478,7,128,1521,5804,10215,Baghuapal (10215)
479,7,128,1521,5806,10206,Rajgarh (10206)
480,7,128,1521,5806,10207,Paunsia (10207)
481,7,128,1521,5806,10208,Ghusuria (10208)
482,7,128,1521,5806,10209,Junapada (10209)
483,7,128,1521,5806,10020536,Dehurisahi (10020536)*
484,7,128,1521,5806,10021157,patrapada (10021157)*
485,7,128,1521,5808,10197,Kendugadi (10197)
486,7,128,1521,5808,10198,Sialghaty (10198)
487,7,128,1521,5808,10200,Budheirana (10200)
488,7,128,1521,5808,10201,Dinabandhupur (10201)
489,7,128,1521,5808,10202,Bhandarikula (10202)
490,7,128,1521,5808,10203,Jagannathpur (10203)
491,7,128,1521,5808,10204,Gidhinisul (10204)
492,7,128,1521,5808,10205,Kanimahuli (10205)
493,7,128,1521,5810,10183,Jamuna (10183)
494,7,128,1521,5810,10185,Panduapidha (10185)
495,7,128,1521,5810,10186,Barapada (10186)
496,7,128,1521,5810,10187,Pratappur (10187)
497,7,128,1521,5810,10192,Sannuagaon (10192)
498,7,128,1521,5810,10020545,Talajamuna (10020545)*
499,7,128,1521,5810,10020546,Kasidihi (10020546)*
500,7,128,1521,5812,10174,Jadipal (10174)
501,7,128,1521,5812,10175,Belam (10175)
502,7,128,1521,5812,10178,Anandabrindabanpur (10178)
503,7,128,1521,5812,10179,Haripur (10179)
504,7,128,1521,5815,10180,Khanua (10180)
505,7,128,1521,5815,10016598,PALASABANI (10016598)*
506,7,128,1521,5815,10016599,MUCHIASAHI (10016599)*
507,7,128,1521,5815,10020662,HATIBANDHA (10020662)*
508,7,128,1521,5818,10189,Kochilapada (10189)
509,7,128,1521,5818,10190,Unchabali (10190)
510,7,128,1521,5818,10191,Bathurdibandh (10191)
511,7,128,1521,5818,10218,Arapata (10218)
512,7,128,1521,5818,10221,Madhapur (10221)
513,7,128,1521,5818,10223,Sahrasuni (10223)
514,7,128,1521,5818,10224,Chakmadhapur (10224)
515,7,128,1521,5820,10182,Dantuni (10182)
516,7,128,1521,5820,10226,Bireswarpur (10226)
517,7,128,1521,5820,10227,Jatiadiha (10227)
518,7,128,1521,5820,10228,Ambadali (10228)
519,7,128,1521,5822,10181,Itamundia (10181)
520,7,128,1521,5822,10184,Dhobadhobani (10184)
521,7,128,1521,5822,10229,Jarakani (10229)
522,7,128,1521,5822,10230,Gudakanthi (10230)
523,7,128,1521,5822,10231,Jalghera (10231)
524,7,128,1521,5822,10232,Jamsul (10232)
525,7,128,1521,5825,10241,Barudihi (10241)
526,7,128,1521,5825,10242,Badasahi (10242)
527,7,128,1521,5825,10244,Kainsali (10244)
528,7,128,1521,5825,10020535,Bankisahi (10020535)*
529,7,128,1521,5825,10021613,KENDUASAHI (10021613)*
530,7,128,1521,5825,10021615,HATASAHI (10021615)*
531,7,128,1521,5827,10212,Belapal (10212)
532,7,128,1521,5827,10213,Singtia (10213)
533,7,128,1521,5827,10217,Balabhadrapur (10217)
534,7,128,1521,5827,10246,Khuntapal (10246)
535,7,128,1521,5829,10269,Markundi (10269)
536,7,128,1521,5829,10270,Samkula (10270)
